-0.142925,-0.131861,0.045919,0.039263
-0.100859,-0.09272,0.034595,-0.006355
-0.068499,-0.045168,-0.089983,-0.135447
-0.020605,-0.021879,-0.138195,-0.146124
-0.045198,0.203909,0.055952,-0.154535
0.218533,0.284456,0.157232,0.050911
0.168699,-0.030935,0.021975,0.152502
-0.085972,-0.2936,-0.205177,0.000114
-0.264599,-0.194292,-0.198381,-0.165213
-0.101505,0.048317,0.047539,-0.154213
0.085857,0.088751,0.169205,0.030527
0.051233,0.010469,0.060804,0.000439
-0.006367,0.06255,0.040743,0.00238
0.027611,0.1845,0.098017,-0.013798
0.146048,0.124334,0.074718,0.094912
0.142487,-0.055843,-0.037563,0.069029
-0.11639,-0.431078,-0.372143,-0.084976
-0.38983,-0.224052,-0.295456,-0.351246
-0.119627,-0.070724,-0.122017,-0.176212
0.007872,0.054138,0.062746,-0.079798
0.009813,0.041847,0.091869,-0.030621
-0.046818,0.070637,0.133287,-0.013798
-0.007338,0.041847,0.194767,0.07453
0.03117,0.102015,0.093809,0.145384
0.181643,0.284779,0.14267,0.068705
0.258011,0.145037,0.04236,0.100412
0.016932,0.058668,-0.032385,-0.036444
0.017256,-0.001175,-0.025591,-0.039356
-0.023195,-0.252842,-0.19191,-0.058121
-0.220264,-0.258341,-0.272158,-0.241243
-0.187906,-0.055197,-0.089659,-0.216978
-0.004425,0.065138,0.128109,-0.056828
0.066118,0.069666,0.154642,0.138912
0.020168,0.132421,0.113548,0.036999
0.070002,0.095867,0.042038,0.043146
0.070972,-0.129921,-0.074774,0.02438
-0.170755,-0.432049,-0.337845,-0.139652
-0.329317,-0.141241,-0.245625,-0.315659
-0.040668,0.166386,-0.064421,-0.270039
0.166758,0.119482,0.103193,-0.007973
0.026316,-0.016378,0.148819,0.164148
-0.006044,0.205851,0.236507,0.152824
0.151873,0.196468,0.241037,0.133089
0.06353,-0.065872,-0.068302,0.070646
-0.072058,0.008528,-0.048889,-0.125742
0.000105,-0.229551,-0.146286,-0.026091
-0.186611,-0.036434,-0.096777,-0.178154
0.037319,0.157328,-0.007793,-0.083357
0.191998,0.176737,0.038155,0.027617
0.131809,0.030525,0.13361,0.121765
-0.045523,-0.256723,-0.056007,0.103323
-0.171078,-0.145771,-0.159229,-0.148066
-0.121891,0.010469,-0.121693,-0.216007
-0.081766,-0.046139,-0.056007,-0.159065
-0.069145,-0.04808,0.029095,-0.103741
-0.113155,0.004971,0.006767,-0.055532
-0.019958,0.053169,0.01421,-0.072033
0.063206,0.041847,0.032978,0.071617
0.109804,0.084869,0.045919,0.027292
0.05641,-0.002146,0.092192,0.134384
0.043467,0.19841,0.076336,0.000114
0.172905,0.127569,0.068247,0.102676
0.082623,-0.119246,-0.026562,-0.041945
-0.218,-0.186205,-0.144344,-0.116035
-0.092768,0.175444,0.080868,-0.184626
0.08877,-0.026083,-0.023003,-0.018974
-0.056202,-0.159679,-0.166672,-0.043886
-0.106035,-0.415552,-0.203558,-0.070093
-0.289839,-0.057461,-0.242065,-0.19142
0.052851,0.21426,0.204151,-0.136095
0.179054,-0.497068,-0.325224,0.136648
-0.525742,0.014351,-0.074451,-0.463514
-0.01737,0.253401,0.186029,-0.044857
0.248304,0.536121,0.520933,0.115942
0.375801,-0.039022,0.181824,0.443361
-0.115419,-0.101131,-0.11134,0.055763
-0.088562,0.228493,-0.034975,-0.133829
0.186821,0.540974,0.287958,-0.00765
0.490355,0.048317,0.139435,0.296799
-0.006367,-0.236021,-0.110691,0.102676
-0.246153,-0.39679,-0.340433,-0.204683
-0.231915,0.029232,-0.098072,-0.206949
0.076797,0.256636,0.119373,-0.110535
0.230505,-0.344063,-0.173466,0.058029
-0.354235,-0.694714,-0.359848,-0.164888
-0.657768,-0.105013,-0.279276,-0.485838
0.074856,0.460104,0.226801,-0.120888
0.36318,0.303864,0.304136,0.114325
0.161257,-0.298452,-0.110369,0.205561
-0.322845,-0.149006,-0.039827,-0.122829
-0.189524,0.070959,0.017445,-0.017355
0.177113,0.355621,0.156261,-0.020267
0.350883,0.566204,0.363674,0.125648
0.426929,-0.090456,0.12455,0.24568
-0.305048,-0.808577,-0.41971,0.085854
-0.651297,-0.214672,-0.405796,-0.470308
-0.004749,0.28866,-0.159552,-0.356424
0.412691,0.452988,0.293781,-0.079798
0.202677,0.004971,0.204798,0.22368
-0.163313,-0.310745,0.061453,0.189709
-0.222206,-0.202703,-0.010382,0.093294
-0.068174,0.051228,-0.114899,-0.072033
0.212708,0.322626,0.169205,-0.068798
0.205589,-0.010233,0.026829,0.113676
-0.150368,0.008528,-0.076393,-0.13933
0.009489,-0.010233,-0.162464,-0.151947
-0.012192,0.197763,-0.046299,-0.157124
0.127926,0.003029,0.073101,-0.024797
-0.171402,-0.555618,-0.231386,0.045088
-0.543215,-0.580849,-0.351757,-0.242538
-0.361677,-0.206261,-0.229445,-0.267126
-0.027725,0.506361,0.196709,-0.218273
0.520126,0.32198,0.411564,0.300358
0.122425,0.196793,0.286016,0.247622
0.095242,0.185148,0.076014,0.089735
0.132132,-0.059725,-0.047594,0.052204
-0.058144,-0.365736,-0.316164,-0.073004
-0.234503,0.069666,-0.064743,-0.219566
0.089741,0.267635,0.158201,-0.059416
0.256393,0.1528,0.151407,0.061588
-0.005074,-0.220493,0.002884,0.080675
-0.251978,-0.291336,-0.231386,-0.11377
-0.163635,0.099426,-0.055683,-0.196918
0.1166,0.135979,0.062746,-0.11021
0.164816,0.355621,0.223564,0.076469
0.176142,-0.064577,0.112902,0.199415
-0.158459,-0.115686,-0.064421,0.037321
-0.089855,-0.309774,-0.128813,0.008204
-0.19632,-0.139301,-0.331696,-0.229273
-0.01737,-0.011528,-0.20647,-0.239626
-0.050053,-0.01832,-0.093542,-0.286863
-0.106359,-0.159357,0.033625,-0.057152
-0.104094,-0.093367,-0.007471,0.028263
-0.084354,0.09425,0.048832,0.013704
0.091358,0.255667,0.205444,0.029556
0.109804,0.049934,0.222595,0.163826
0.027611,-0.279043,-0.059891,0.109795
-0.224472,-0.162592,-0.244654,-0.150007
-0.013809,0.264076,-0.085129,-0.273598
0.336323,0.430021,0.220654,-0.03871
0.20203,0.20779,0.217741,0.116589
0.076149,-0.042582,0.022623,0.138912
-0.145191,-0.138977,-0.008118,0.0425
-0.049082,-0.00441,-0.031738,0.009821
0.044113,0.031818,0.160791,0.044764
0.041201,0.156359,0.098663,0.022762
0.136663,-0.387409,-0.223621,-0.027386
-0.353264,-0.451458,-0.53005,-0.254833
-0.283367,-0.184587,-0.404501,-0.474838
-0.102476,-0.016378,-0.142078,-0.237362
-0.068174,0.18903,0.192825,-0.155184
0.078415,0.163797,0.238127,0.127588
0.016607,-0.097897,0.17341,0.207502
-0.115744,-0.077841,0.085073,0.119501
-0.097622,0.153446,0.125845,-0.010885
0.22727,0.485334,0.241037,-0.019943
0.384214,0.420639,0.183765,0.131796
0.272898,0.054462,0.037184,0.089411
-0.026754,-0.118921,-0.151138,0.059647
-0.059761,-0.288101,-0.291895,-0.106329
-0.095356,-0.347944,-0.288336,-0.157124
-0.262333,-0.353767,-0.312605,-0.27198
-0.252302,-0.143183,-0.137873,-0.247391
-0.150692,0.16671,0.243303,-0.138683
0.111099,0.08584,0.233273,0.116264
0.114658,-0.05649,0.115166,0.202003
-0.202145,-0.199791,-0.164082,0.00885
-0.170107,0.100719,-0.133665,-0.248362
0.150253,0.342358,0.0676,-0.029327
0.306227,0.283161,0.158525,0.098795
0.208178,0.068695,0.109665,0.199415
-0.10474,-0.152563,-0.016853,0.023087
-0.151339,-0.234404,-0.13496,-0.101799
-0.226414,-0.014439,-0.026884,-0.22345
0.042171,0.245638,0.089279,-0.153889
0.221445,0.433578,0.374029,0.085854
0.288107,0.053492,0.144611,0.297123
0.04282,-0.316566,-0.156317,0.055763
-0.332554,-0.370911,-0.364054,-0.145477
-0.129982,-0.116335,-0.405148,-0.3561
-0.006691,-0.421051,-0.267952,-0.192066
-0.265245,-0.148682,-0.103897,-0.209862
-0.11639,0.107836,0.04236,-0.099535
0.094919,0.105249,0.220976,-0.026091
-0.081442,0.007881,0.227772,0.121119
-0.040668,0.180296,0.096075,0.067087
0.082298,0.125952,0.073425,0.063528
0.054792,0.226553,0.113548,-0.024473
0.215298,0.253725,0.125521,0.138266
0.235037,0.328449,0.227772,0.165119
0.15802,-0.089163,-0.0518,0.161884
-0.073029,-0.266428,-0.231064,-0.185272
-0.291456,-0.454044,-0.418739,-0.212772
-0.22868,-0.155476,-0.244976,-0.31954
-0.074324,0.034731,0.02877,-0.171684
0.080357,0.180296,0.203827,-0.022533
0.111422,-0.014439,0.11096,0.194561
-0.178198,-0.226316,-0.113928,-0.134153
-0.224796,-0.116657,-0.115545,-0.099535
0.028582,0.142124,0.039772,-0.021885
0.230829,0.195499,0.120344,0.020823
0.10495,0.109777,0.098988,0.128237
0.059971,0.106218,0.077307,0.06094
0.032465,0.056404,0.072777,0.003998
-0.000542,0.110748,0.014856,-0.058769
0.094271,-0.01185,-0.041122,-0.052298
-0.075617,-0.162268,-0.136255,-0.166183
-0.25489,-0.192028,-0.142727,-0.126711
-0.107653,-0.057785,-0.058596,-0.121534
-0.041315,0.023085,0.034595,-0.056503
0.089417,0.048639,0.028124,0.082294
0.075502,-0.168413,-0.061831,0.078735
-0.099239,-0.367029,-0.251125,-0.005709
-0.19729,-0.093367,-0.14402,-0.186565
-0.039698,0.193235,0.001913,-0.218273
0.129868,0.381498,0.253981,-0.056181
0.191351,0.279926,0.307049,0.158972
0.047026,-0.03417,0.164026,0.179356
-0.129333,-0.165503,-0.095808,0.065794
-0.065908,0.028261,-0.115545,-0.058445
0.066442,0.098455,-0.004559,-0.124123
0.082298,0.043787,0.003532,0.014351
0.016607,0.194853,0.076336,-0.030621
0.135044,0.13986,0.082161,-0.006033
0.114012,-0.065224,0.060804,0.062235
-0.062998,-0.309128,-0.15761,0.045734
-0.273659,-0.253166,-0.233328,-0.215038
-0.161047,-0.255106,-0.194498,-0.286215
-0.192759,-0.101131,-0.185116,-0.217949
-0.007662,-0.006351,-0.093866,-0.133183
-0.035168,-0.088839,-0.008764,-0.013798
-0.08662,0.007881,0.012268,-0.035151
0.059,0.175119,0.142347,0.040234
0.103655,0.173502,0.194118,0.160267
0.106892,0.075165,0.196384,0.132765
0.036348,-0.098219,0.072777,0.126619
-0.105389,0.27281,-0.004234,-0.03871
0.236008,0.346239,0.172115,-0.080446
0.192322,0.096514,-0.000675,0.07291
-0.025137,-0.195263,-0.116192,-0.063622
-0.205379,-0.46472,-0.416473,-0.152596
-0.271717,-0.007969,-0.179937,-0.366453
-0.005396,0.041847,0.052715,-0.117006
